tweet_id,source,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,likes,retweets,is_quote_status,year,month,day,p1,p2,p3
799063482566066176,Twitter for Iphone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11,10,Mister,None,None,None,None,7703,2342,False,2016,November,Thursday,Norfolk_terrier,Norwich_terrier,Australian_terrier
798933969379225600,Twitter for Iphone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12,10,Iroh,None,None,None,None,12442,4163,False,2016,November,Wednesday,Siberian_husky,Eskimo_dog,malamute
798925684722855936,Twitter for Iphone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,Shadow,None,None,None,None,7166,1363,False,2016,November,Wednesday,West_Highland_white_terrier,cairn,Norfolk_terrier
798697898615730177,Twitter for Iphone,RT @dog_rates: This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,"https://twitter.com/dog_rates/status/712809025985978368/photo/1,https://twitter.com/dog_rates/status/712809025985978368/photo/1",10,10,Stubert,None,None,None,None,0,6105,False,2016,November,Wednesday,Labrador_retriever,carton,pug
798694562394996736,Twitter for Iphone,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL","https://twitter.com/dog_rates/status/701214700881756160/photo/1,https://twitter.com/dog_rates/status/701214700881756160/photo/1",12,10,None,None,None,None,None,0,4647,False,2016,November,Wednesday,Chihuahua,Pembroke,basenji
798665375516884993,Twitter for Iphone,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,"https://twitter.com/dog_rates/status/671896809300709376/photo/1,https://twitter.com/dog_rates/status/671896809300709376/photo/1",10,10,Lola,None,None,None,None,0,3679,False,2016,November,Tuesday,chow,hamster,Pomeranian
798644042770751489,Twitter for Iphone,RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,"https://twitter.com/dog_rates/status/670444955656130560/photo/1,https://twitter.com/dog_rates/status/670444955656130560/photo/1",10,10,Paull,None,None,None,None,0,1747,False,2016,November,Tuesday,English_springer,Brittany_spaniel,Welsh_springer_spaniel
798628517273620480,Twitter for Iphone,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,"https://twitter.com/dog_rates/status/667509364010450944/photo/1,https://twitter.com/dog_rates/status/667509364010450944/photo/1",12,10,None,None,None,None,None,0,1867,False,2016,November,Tuesday,beagle,Labrador_retriever,golden_retriever
798340744599797760,Twitter for Iphone,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,"https://twitter.com/dog_rates/status/771770456517009408/photo/1,https://twitter.com/dog_rates/status/771770456517009408/photo/1",11,10,Davey,None,None,None,None,0,3144,False,2016,November,Tuesday,papillon,collie,Border_collie
798209839306514432,Twitter for Iphone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,Cooper,None,None,None,None,9934,2425,False,2016,November,Monday,Pekinese,Shih-Tzu,Pomeranian
797971864723324932,Twitter for Iphone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12,10,None,None,None,pupper,None,10971,2894,False,2016,November,Monday,American_Staffordshire_terrier,Chihuahua,Staffordshire_bullterrier
797545162159308800,Twitter for Iphone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12,10,Cassie,None,None,None,None,13895,4625,False,2016,November,Saturday,Pembroke,Cardigan,papillon
797236660651966464,Twitter for Iphone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12,10,Pancake,None,None,None,None,18958,6170,False,2016,November,Saturday,collie,Border_collie,kelpie
796865951799083009,Twitter for Iphone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,Tyr,None,None,None,None,7325,1830,False,2016,November,Friday,Cardigan,Boston_bull,Pembroke
796759840936919040,Twitter for Iphone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11,10,Romeo,None,None,None,None,11219,2840,False,2016,November,Thursday,American_Staffordshire_terrier,Staffordshire_bullterrier,Weimaraner
796484825502875648,Twitter for Iphone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12,10,None,doggo,None,None,None,7199,1655,False,2016,November,Wednesday,cocker_spaniel,seat_belt,Australian_terrier
796387464403357696,Twitter for Iphone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12,10,Snicku,None,None,None,None,10475,3896,False,2016,November,Wednesday,Pekinese,Pomeranian,Siamese_cat
796177847564038144,Twitter for Iphone,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,Ruby,None,None,None,None,0,13394,False,2016,November,Wednesday,golden_retriever,Labrador_retriever,seat_belt
796149749086875649,Twitter for Iphone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,Ruby,None,None,None,None,30567,13394,False,2016,November,Wednesday,golden_retriever,Labrador_retriever,seat_belt
796116448414461957,Twitter for Iphone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11,10,None,None,None,None,None,8652,2256,False,2016,November,Tuesday,Cardigan,Pembroke,papillon
796031486298386433,Twitter for Iphone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,Daisy,None,None,None,None,10287,3509,False,2016,November,Tuesday,golden_retriever,Labrador_retriever,doormat
795464331001561088,Twitter for Iphone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://twitter.com/dog_rates/status/795464331001561088/video/1,13,10,None,doggo,None,None,None,46864,22009,False,2016,November,Monday,golden_retriever,Chesapeake_Bay_retriever,soft-coated_wheaten_terrier
795400264262053889,Twitter for Iphone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12,10,Brody,None,None,None,None,9528,2688,False,2016,November,Sunday,golden_retriever,Labrador_retriever,tennis_ball
794983741416415232,Twitter for Iphone,RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,None,None,None,None,0,3163,False,2016,November,Saturday,schipperke,kelpie,Norwegian_elkhound
794926597468000259,Twitter for Iphone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12,10,Mack,None,None,None,None,9699,2165,False,2016,November,Saturday,teddy,bath_towel,toy_poodle
794355576146903043,Twitter for Iphone,RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,"https://twitter.com/dog_rates/status/788765914992902144/photo/1,https://twitter.com/dog_rates/status/788765914992902144/photo/1",12,10,Butter,None,None,None,None,0,9678,False,2016,November,Friday,cocker_spaniel,golden_retriever,jigsaw_puzzle
794332329137291264,Twitter for Iphone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,Nimbus,None,None,None,None,9149,2542,False,2016,November,Friday,Samoyed,malamute,Great_Pyrenees
793962221541933056,Twitter for Iphone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,None,None,None,None,15932,4585,False,2016,November,Wednesday,Labrador_retriever,golden_retriever,Staffordshire_bullterrier
793845145112371200,Twitter for Iphone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,None,None,None,None,8783,1750,False,2016,November,Wednesday,Old_English_sheepdog,Bedlington_terrier,Kerry_blue_terrier
793614319594401792,Twitter for Iphone,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,"https://twitter.com/dog_rates/status/791672322847637504/photo/1,https://twitter.com/dog_rates/status/791672322847637504/photo/1",13,10,None,None,None,None,None,0,2932,False,2016,November,Wednesday,golden_retriever,Labrador_retriever,kuvasz
793601777308463104,Twitter for Iphone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,Dobby,None,None,None,None,7594,1520,False,2016,November,Tuesday,miniature_pinscher,Chihuahua,toy_terrier
793500921481273345,Twitter for Iphone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12,10,Fiona,None,None,None,None,10142,2237,False,2016,November,Tuesday,golden_retriever,Labrador_retriever,Chesapeake_Bay_retriever
793271401113350145,Twitter for Iphone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,Dave,None,None,None,None,8264,2250,False,2016,November,Tuesday,Siberian_husky,Eskimo_dog,Pembroke
793256262322548741,Twitter for Iphone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12,10,None,None,None,None,None,18962,7818,False,2016,November,Tuesday,basset,Walker_hound,beagle
793241302385262592,Twitter for Iphone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,None,None,None,None,10006,3082,False,2016,November,Tuesday,golden_retriever,Labrador_retriever,cocker_spaniel
793226087023144960,Twitter for Iphone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11,10,Juno,None,None,None,None,9294,2722,False,2016,October,Monday,wire-haired_fox_terrier,Lakeland_terrier,English_springer
793210959003287553,Twitter for Iphone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,Maude,None,None,None,None,8490,2614,False,2016,October,Monday,doormat,French_bulldog,Boston_bull
793195938047070209,Twitter for Iphone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,None,None,None,puppo,14470,5284,False,2016,October,Monday,Labrador_retriever,golden_retriever,Chihuahua
793180763617361921,Twitter for Iphone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,Newt,None,None,None,None,6575,1868,False,2016,October,Monday,Lakeland_terrier,Irish_terrier,Airedale
793165685325201412,Twitter for Iphone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12,10,Benji,None,None,None,None,8914,2632,False,2016,October,Monday,golden_retriever,Labrador_retriever,doormat
793150605191548928,Twitter for Iphone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,Nida,None,None,None,None,5863,1598,False,2016,October,Monday,Italian_greyhound,bluetick,standard_poodle
793120401413079041,Twitter for Iphone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,Robin,None,None,None,None,12047,3693,False,2016,October,Monday,Labrador_retriever,golden_retriever,kuvasz
792883833364439040,Twitter for Iphone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12,10,Bailey,None,None,None,None,10731,4009,False,2016,October,Monday,jack-o'-lantern,basketball,standard_poodle
792773781206999040,Twitter for Iphone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,Monster,None,None,None,None,7007,1575,False,2016,October,Sunday,Yorkshire_terrier,silky_terrier,Australian_terrier
792394556390137856,Twitter for Iphone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12,10,BeBe,None,None,None,None,12744,4020,False,2016,October,Saturday,cocker_spaniel,Irish_setter,miniature_poodle
792050063153438720,Twitter for Iphone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11,10,Remus,None,None,None,None,6788,1674,False,2016,October,Friday,komondor,swab,Tibetan_terrier
791672322847637504,Twitter for Iphone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,https://twitter.com/dog_rates/status/791672322847637504/photo/1,13,10,None,None,None,None,None,11166,2932,False,2016,October,Thursday,golden_retriever,Labrador_retriever,kuvasz
791406955684368384,Twitter for Iphone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12,10,Levi,None,None,None,None,12502,3863,False,2016,October,Wednesday,Pembroke,Cardigan,basenji
791312159183634433,Twitter for Iphone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12,10,Mabel,None,None,None,None,8335,2369,False,2016,October,Wednesday,miniature_pinscher,toy_terrier,Doberman
791026214425268224,Twitter for Iphone,RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,"https://twitter.com/dog_rates/status/763837565564780549/photo/1,https://twitter.com/dog_rates/status/763837565564780549/photo/1",11,10,Alfie,None,None,None,None,0,3824,False,2016,October,Tuesday,malamute,jean,keeshond
790987426131050500,Twitter for Iphone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12,10,Misty,None,None,None,None,9318,1992,False,2016,October,Tuesday,cocker_spaniel,flat-coated_retriever,Newfoundland
790946055508652032,Twitter for Iphone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12,10,Betty,None,None,None,puppo,15883,4397,False,2016,October,Tuesday,dishwasher,golden_retriever,chow
790723298204217344,Twitter for Iphone,RT @dog_rates: This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,"https://twitter.com/dog_rates/status/789986466051088384/photo/1,https://twitter.com/dog_rates/status/789986466051088384/photo/1",12,10,Happy,None,None,None,None,0,2149,False,2016,October,Tuesday,tub,bathtub,golden_retriever
790698755171364864,Twitter for Iphone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12,10,Mosby,None,None,None,None,7812,1810,False,2016,October,Monday,Bernese_mountain_dog,EntleBucher,Appenzeller
790581949425475584,Twitter for Iphone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11,10,Duke,None,None,None,None,19595,6657,False,2016,October,Monday,refrigerator,malinois,kelpie
790337589677002753,Twitter for Iphone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12,10,Maggie,None,None,None,None,7430,1770,False,2016,October,Sunday,Pembroke,Cardigan,toy_terrier
790277117346975746,Twitter for Iphone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11,10,Bruce,None,None,None,None,11921,2960,False,2016,October,Sunday,Labrador_retriever,Great_Dane,curly-coated_retriever
789986466051088384,Twitter for Iphone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,https://twitter.com/dog_rates/status/789986466051088384/photo/1,12,10,Happy,None,None,None,None,8814,2149,False,2016,October,Sunday,tub,bathtub,golden_retriever
789628658055020548,Twitter for Iphone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13,10,Eli,None,None,None,None,7089,1653,False,2016,October,Saturday,chow,cougar,Pomeranian
789599242079838210,Twitter for Iphone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12,10,Brownie,None,None,None,None,6393,1798,False,2016,October,Friday,Chesapeake_Bay_retriever,beagle,Labrador_retriever
789530877013393408,Twitter for Iphone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,None,None,None,None,11102,3163,False,2016,October,Friday,schipperke,kelpie,Norwegian_elkhound
789268448748703744,Twitter for Iphone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10,10,Stella,None,None,None,None,8674,2450,False,2016,October,Friday,malamute,Siberian_husky,Eskimo_dog
789137962068021249,Twitter for Iphone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12,10,Bo,None,None,None,None,9237,2611,False,2016,October,Thursday,Chihuahua,Pekinese,Pembroke
788908386943430656,Twitter for Iphone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",https://twitter.com/dog_rates/status/788908386943430656/photo/1,11,10,Lucy,None,None,None,None,26088,11726,False,2016,October,Thursday,remote_control,oscilloscope,golden_retriever
788765914992902144,Twitter for Iphone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12,10,Butter,None,None,None,None,25947,9678,False,2016,October,Wednesday,cocker_spaniel,golden_retriever,jigsaw_puzzle
788412144018661376,Twitter for Iphone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11,10,Dexter,None,None,None,None,14750,4936,False,2016,October,Tuesday,golden_retriever,Labrador_retriever,Brittany_spaniel
788178268662984705,Twitter for Iphone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",13,10,None,None,None,None,None,6912,1982,False,2016,October,Tuesday,Samoyed,Pomeranian,Arctic_fox
788150585577050112,Twitter for Iphone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13,10,Leo,None,None,None,None,5807,1203,False,2016,October,Monday,chow,Pomeranian,Chihuahua
788070120937619456,Twitter for Iphone,RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,"https://twitter.com/dog_rates/status/761004547850530816/photo/1,https://twitter.com/dog_rates/status/761004547850530816/photo/1",11,10,Bo,None,None,None,None,0,3218,False,2016,October,Monday,golden_retriever,Sussex_spaniel,Labrador_retriever
787810552592695296,Twitter for Iphone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11,10,Frank,None,None,None,None,8166,2844,False,2016,October,Monday,pug,French_bulldog,English_setter
787717603741622272,Twitter for Iphone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13,10,Tonks,None,None,None,puppo,9719,2589,False,2016,October,Sunday,German_shepherd,malinois,kelpie
787397959788929025,Twitter for Iphone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11,10,Moose,None,None,None,None,10350,2670,False,2016,October,Saturday,Chihuahua,toy_terrier,miniature_pinscher
787322443945877504,Twitter for Iphone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10,10,Lincoln,None,None,None,None,7409,1628,False,2016,October,Saturday,seat_belt,golden_retriever,dingo
786963064373534720,Twitter for Iphone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,Rory,None,None,None,None,25316,7445,False,2016,October,Friday,golden_retriever,Saluki,Labrador_retriever
786709082849828864,Twitter for Iphone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",https://twitter.com/dog_rates/status/786709082849828864/photo/1,75,10,Logan,None,None,None,None,17386,5740,False,2016,October,Thursday,Pomeranian,Persian_cat,chow
786664955043049472,Twitter for Iphone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",https://twitter.com/dog_rates/status/786664955043049472/photo/1,12,10,None,None,None,None,None,10062,2368,False,2016,October,Thursday,Leonberg,keeshond,Pomeranian
786595970293370880,Twitter for Iphone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11,10,Dale,None,None,None,None,8998,2925,False,2016,October,Thursday,Pembroke,Cardigan,chow
